time,surfconc,burden,atmloss,atmlifetime
2020,1.8665561559074109e-06,5132.424901046146,649.4829481198312,7.902324327226526
2021,1.8665577178681955e-06,5132.829656583564,652.7354569151712,7.863568007843982
2022,1.8665561560724199e-06,5132.637775761117,649.2387210471197,7.9056248639683435
2023,1.8665577179295404e-06,5132.9420325585,652.6206389579472,7.865123666260959
