time,surfconc,burden,atmprod,atmloss,emis,wetdep,soilsink,lifetime,atmlifetime
2020,1.5440588726584231e-09,3.643591271714273,39.44478030452255,152.0028057287255,167.64686115130866,12.374465151250543,42.88057179776831,6.416697177744568,8.749251750978587
2021,1.5930289506646937e-09,3.7916902286579526,39.620341874397496,157.08419257346782,174.18833634052658,12.518165678265671,43.9749042345378,6.479935726065942,8.810351384101715
2022,1.5458969995489993e-09,3.652650544930283,39.405078114414465,152.0856467130049,167.64686115130866,12.361534016916654,42.83610647031205,6.431861762263923,8.766227962428419
2023,1.5930112425674613e-09,3.791835994444622,39.5999825253609,157.06374868975576,174.18833634052658,12.518127523183146,43.9750192710892,6.480802855067716,8.811836910286083
